i,time,node,event,peer,msg
4995,9992,24,recv,6,m29
4996,9992,1,recv,66,m29
4997,9992,80,recv,70,m29
4998,9993,97,recv,70,m29
4999,9995,32,recv,41,m29
5000,9998,99,recv,14,m29
5001,9999,44,recv,50,m29
5002,9999,4,recv,69,m29
5003,9999,49,recv,25,m29
5004,10000,21,recv,54,m29
5005,10002,94,recv,83,m29
5006,10004,33,recv,98,m29
5007,10006,67,recv,47,m29
5008,10006,38,recv,83,m29
5009,10008,86,recv,97,m29
5010,10008,23,recv,24,m29
5011,10011,93,recv,27,m29
5012,10014,5,recv,44,m29
5013,10019,22,recv,44,m29
5014,10021,60,recv,95,m29
5015,10021,77,recv,47,m29
5016,10022,31,recv,25,m29
5017,10030,30,recv,5,m29
5018,10034,19,recv,23,m29
5019,10049,82,recv,38,m29
5020,10049,56,recv,23,m29
5021,10050,96,recv,86,m29
5022,10057,87,recv,86,m29
5023,10061,53,recv,30,m29
5024,10062,29,recv,30,m29
5025,10070,16,recv,87,m29
